User,Title,Rating
Smart29,Smerfy 2,10.0
Smart29,Avatar,1.0
Smart29,Piraci z Karaibów: Klątwa Czarnej Perły,10.0
Smart29,Toy Story 3,10.0
Smart29,Uciekające kurczaki,10.0
Smart29,Wyspa tajemnic,9.0
Smart29,Dziennik Bridget Jones,8.0
Smart29,WALL·E,8.0
Smart29,Madagaskar,7.0
Smart29,Epoka lodowcowa,8.0
Smart29,Marzyciel,9.0
Smart29,Shrek,7.0
Smart29,Requiem dla snu,10.0
Smart29,Tylko mnie kochaj,10.0
Smart29,Igrzyska śmierci,10.0
Smart29,Justin Bieber: Never Say Never,1.0
Smart29,LOL,10.0
Smart29,Ostatnia piosenka,10.0
Smart29,Millerowie,10.0
Smart29,"Saga ""Zmierzch"": Przed świtem. Część 2",10.0
sniegussij,Wszystkie jasne miejsca,3.0
sniegussij,Fatamorgana,8.0
sniegussij,365 dni,2.0
sniegussij,Przebudzenie Mottiego Wolkenbrucha,8.0
sniegussij,Dr. House.,9.0
sniegussij,Układ zamknięty,8.0
sniegussij,Ocean's 8,8.0
sniegussij,Baby Driver,8.0
sniegussij,Do wszystkich chłopców: P.S. Wciąż cię kocham,5.0
sniegussij,Dwóch papieży,9.0
sniegussij,Sala samobójców,8.0
sniegussij,Niemożliwe,6.0
sniegussij,7 uczuć,6.0
sniegussij,...I sprawiedliwość dla wszystkich,8.0
sniegussij,Człowiek z blizną,10.0
sniegussij,W pogoni za szczęściem,9.0
sniegussij,Memento,8.0
sniegussij,Contratiempo. Niewidzialny gość,9.0
sniegussij,Incepcja,10.0
sniegussij,Green Book,10.0
sniegussij,Kto się śmieje ostatni?,8.0
sniegussij,Oczy szeroko zamknięte,10.0
sniegussij,To znowu ty ,6.0
sniegussij,Gdzie jest Dory,7.0
sniegussij,Ludzie honoru,8.0
sniegussij,"Dziś 13, jutro 30",7.0
sniegussij,Narodziny gwiazdy,9.0
sniegussij,Mamma Mia! Here We Go Again,8.0
sniegussij,Planeta Singli 3,4.0
sniegussij,Sully,8.0
sniegussij,Zamiana z księżniczką,7.0
sniegussij,Nie otwieraj oczu,9.0
sniegussij,Planeta Singli 2,7.0
sniegussij,The Kissing Booth,6.0
sniegussij,"Do wszystkich chłopców, których kochałam",7.0
sniegussij,Zimna wojna,9.0
sniegussij,Kamienne pięści,7.0
sniegussij,Powidoki,9.0
sniegussij,Opowieść,7.0
sniegussij,Grace księżna Monako,7.0
sniegussij,Taksówkarz,8.0
sniegussij,Forrest Gump,8.0
sniegussij,Coco,10.0
sniegussij,American Beauty,10.0
sniegussij,Wesele,7.0
sniegussij,Wilk z Wall Street,7.0
sniegussij,Dziecko Rosemary,6.0
sniegussij,Requiem dla snu,10.0
sniegussij,Efekt motyla,8.0
sniegussij,Blow,10.0
sniegussij,"Złap mnie, jeśli potrafisz",8.0
sniegussij,Siedem dusz,9.0
sniegussij,Mroczny Rycerz,8.0
sniegussij,"Dobry, zły i brzydki",8.0
sniegussij,Piękny umysł,10.0
sniegussij,Kler,8.0
sniegussij,Zwyczajna przysługa,7.0
sniegussij,American Psycho,7.0
sniegussij,Wszystko za życie,10.0
sniegussij,Milczenie,8.0
sniegussij,Trzy metry nad niebem,8.0
sniegussij,Wciąż ją kocham,8.0
sniegussij,Śniadanie u Tiffany'ego,10.0
sniegussij,Pokojówka na Manhattanie,5.0
sniegussij,Grand Budapest Hotel,8.0
sniegussij,Dwunastu gniewnych ludzi,10.0
sniegussij,Bodyguard Zawodowiec,6.0
sniegussij,Logan: Wolverine,8.0
sniegussij,Ted 2,6.0
sniegussij,Twój Vincent,9.0
sniegussij,La La Land,10.0
sniegussij,Vaiana: Skarb oceanu,7.0
sniegussij,"Trzy billboardy za Ebbing, Missouri",9.0
sniegussij,Amok,9.0
sniegussij,Pitbull. Ostatni pies,6.0
sniegussij,Wpuszczony w kanał,8.0
sniegussij,American Honey,1.0
sniegussij,Wild Child. Zbuntowana księżniczka,6.0
sniegussij,Walentynki,6.0
sniegussij,Nieracjonalny mężczyzna,10.0
sniegussij,Myśl jak facet,7.0
sniegussij,Notting Hill,8.0
sniegussij,Nigdy w życiu!,7.0
sniegussij,Pretty Woman,10.0
sniegussij,Tylko mnie kochaj,7.0
sniegussij,Drive,10.0
sniegussij,Uprowadzona,8.0
sniegussij,Uprowadzona 2,7.0
sniegussij,Pitbull. Niebezpieczne kobiety,7.0
sniegussij,Melancholia,8.0
sniegussij,Praktykant,9.0
sniegussij,Nie zadzieraj z fryzjerem,5.0
sniegussij,Grawitacja,9.0
sniegussij,2012,2.0
sniegussij,Dwa tygodnie na miłość,8.0
sniegussij,Papierowe miasta,5.0
sniegussij,We Are Your Friends,6.0
sniegussij,Whiplash,8.0
sniegussij,Ostatnia rodzina,8.0
sniegussij,Zwierzogród,9.0
sniegussij,Sausage Party,5.0
sniegussij,Nerve,7.0
sniegussij,Bociany,9.0
sniegussij,Sekretne życie zwierzaków domowych,8.0
sniegussij,Full Metal Jacket,9.0
sniegussij,Podziemny krąg,10.0
sniegussij,Mr. Nobody,10.0
sniegussij,Zielona mila,9.0
sniegussij,W głowie się nie mieści,10.0
sniegussij,Zanim się pojawiłeś,8.0
sniegussij,Alicja po drugiej stronie lustra,10.0
sniegussij,Planeta Singli,9.0
sniegussij,Bridget Jones 3,10.0
sniegussij,PitBull,8.0
sniegussij,Pitbull. Nowe porządki,9.0
sniegussij,Sąsiedzi 2,7.0
sniegussij,Batman v Superman: Świt sprawiedliwości,8.0
sniegussij,Deadpool,9.0
sniegussij,Lolita,7.0
sniegussij,Holiday,8.0
sniegussij,Maska,8.0
sniegussij,Jak urodzić i nie zwariować,7.0
sniegussij,Dzień z życia blondynki,7.0
sniegussij,Moje córki krowy,7.0
sniegussij,Obecność 2,8.0
sniegussij,Złe mamuśki,8.0
sniegussij,Legion samobójców,8.0
sniegussij,Julieta,8.0
sniegussij,Pan Idealny,7.0
sniegussij,Śmietanka towarzyska,8.0
sniegussij,Lot nad kukułczym gniazdem,9.0
sniegussij,Córki dancingu,1.0
sniegussij,Skazani na Shawshank,10.0
sniegussij,The Duff [#ta brzydka i gruba],9.0
sniegussij,Chłopak z sąsiedztwa,7.0
sniegussij,Miłość i turbulencje,8.0
sniegussij,Jak stracić chłopaka w 10 dni,8.0
sniegussij,Pięćdziesiąt twarzy Greya,4.0
sniegussij,Twarda sztuka,7.0
sniegussij,Wyznania zakupoholiczki,7.0
sniegussij,Maczeta,7.0
sniegussij,Straszny film 5,7.0
sniegussij,Garbi - Super bryka,6.0
sniegussij,Mamma Mia!,7.0
sniegussij,Diabelska przełęcz,9.0
sniegussij,Hannah Montana. Film,10.0
sniegussij,Sąsiedzi,8.0
sniegussij,Romans na dwie noce,8.0
sniegussij,Ten niezręczny moment,6.0
sniegussij,Cudowne tu i teraz,8.0
sniegussij,Titanic,7.0
sniegussij,Wielki Gatsby,10.0
sniegussij,Dla ciebie wszystko,9.0
sniegussij,Sponsoring,8.0
sniegussij,Body/Ciało,10.0
sniegussij,Terminal,8.0
sniegussij,Disco Polo,8.0
sniegussij,Ida,7.0
sniegussij,Turysta,7.0
sniegussij,Obietnica,1.0
sniegussij,Filozofowie,6.0
sniegussij,Wrota do piekieł,7.0
sniegussij,Tylko nie miłość,7.0
sniegussij,Duże dzieci,7.0
sniegussij,The First Time,6.0
sniegussij,50 pierwszych randek,8.0
sniegussij,Jeszcze większe dzieci,9.0
sniegussij,Druhny,7.0
sniegussij,Gorący towar,8.0
sniegussij,Mów mi Vincent,9.0
sniegussij,Diabelska plansza Ouija,8.0
sniegussij,Gwiazd naszych wina,6.0
sniegussij,Kraina lodu,8.0
sniegussij,Miłość i inne używki,9.0
sniegussij,Oświadczyny po irlandzku,7.0
sniegussij,Wielkie oczy,10.0
sniegussij,Zaczarowana,7.0
sniegussij,Pani z przedszkola,1.0
sniegussij,Wszystko o Stevenie,8.0
sniegussij,Fifty Shades of Blue,6.0
sniegussij,Ramona i Beezus,7.0
sniegussij,Program ochrony Księżniczek,6.0
sniegussij,Nieprzyzwoitka,3.0
sniegussij,Monte Carlo,8.0
sniegussij,Kopciuszek: Roztańczona historia,7.0
sniegussij,Królewna Śnieżka,7.0
sniegussij,Porwanie,9.0
sniegussij,Chłopiec z Marsa,7.0
sniegussij,Miłość bez końca,7.0
sniegussij,Wyścig z czasem,7.0
sniegussij,Jestem numerem cztery,7.0
sniegussij,Miłość po francusku,7.0
sniegussij,Interstellar,10.0
sniegussij,500 dni miłości,6.0
sniegussij,Teoria wszystkiego,10.0
sniegussij,Pulp Fiction,10.0
sniegussij,Wyścig,9.0
sniegussij,17 Again,8.0
sniegussij,Jestem na tak,5.0
sniegussij,Charlie St. Cloud,7.0
sniegussij,Odlot,9.0
sniegussij,Ted,8.0
sniegussij,Listy do M.,8.0
sniegussij,Miłość na wybiegu,4.0
sniegussij,Wyjazd integracyjny,3.0
sniegussij,Narzeczony mimo woli,8.0
sniegussij,Noc oczyszczenia,7.0
sniegussij,Wykapany ojciec,7.0
sniegussij,Poznaj moich rodziców,8.0
sniegussij,Dyktator,9.0
sniegussij,"Borat: Podpatrzone w Ameryce, aby Kazachstan rósł w siłę, a ludzie żyli dostatniej",8.0
sniegussij,Poznaj mojego tatę,8.0
sniegussij,Zła kobieta,6.0
sniegussij,Wampiry i świry,7.0
sniegussij,"Kochanie, poznaj moich kumpli",7.0
sniegussij,Charlie,7.0
sniegussij,21 Jump Street,5.0
sniegussij,Duchy moich byłych,4.0
sniegussij,40-letni prawiczek,6.0
sniegussij,Harold i Kumar: Spalone święta,9.0
sniegussij,Igrzyska śmierci,7.0
sniegussij,Czas na miłość,8.0
sniegussij,I że cię nie opuszczę,9.0
sniegussij,Nietykalni,10.0
sniegussij,P.S. Kocham cię,9.0
sniegussij,Wiecznie żywy,7.0
sniegussij,Nauka spadania,8.0
sniegussij,Paddington,10.0
sniegussij,Czarny łabędź,8.0
sniegussij,Tokarev. Zabójca z przeszłości,7.0
sniegussij,Raj dla par,5.0
sniegussij,Dziewczyna z sąsiedztwa,8.0
sniegussij,Harold i Kumar uciekają z Guantanamo,8.0
sniegussij,Bogowie,10.0
sniegussij,Sekretne życie Waltera Mitty,7.0
sniegussij,Miasto 44,7.0
sniegussij,Obecność,9.0
sniegussij,Dom na końcu ulicy,7.0
sniegussij,Wredne dziewczyny,9.0
sniegussij,Pamiętnik,10.0
sniegussij,Dzień dobry TV,8.0
sniegussij,Życie od kuchni,7.0
sniegussij,Łatwa dziewczyna,7.0
sniegussij,World War Z,8.0
sniegussij,Całkiem zabawna historia,8.0
sniegussij,"Love, Rosie",8.0
sniegussij,Igrzyska śmierci: W pierścieniu ognia,7.0
sniegussij,Wpadka,7.0
sniegussij,Wałęsa. Człowiek z nadziei,8.0
sniegussij,Bękarty wojny,9.0
sniegussij,To tylko seks,8.0
sniegussij,Spring Breakers,9.0
sniegussij,Jeden dzień,8.0
sniegussij,"Angus, stringi i przytulanki",5.0
sniegussij,Sekstaśma,6.0
sniegussij,Króliczek,6.0
sniegussij,Służące,9.0
sniegussij,Marley i Ja,10.0
sniegussij,Kobiety pragną bardziej,7.0
sniegussij,Szefowie wrogowie,8.0
sniegussij,Dorwać byłą,6.0
sniegussij,Żona na niby,7.0
sniegussij,Millerowie,8.0
sniegussij,Do szaleństwa,9.0
sniegussij,Sylwester w Nowym Jorku,6.0
sniegussij,27 sukienek,7.0
sniegussij,"Och, życie",9.0
sniegussij,Brzydka prawda,7.0
sniegussij,Pan i Pani Kiler,7.0
sniegussij,Bez miłości ani słowa ,8.0
sniegussij,"Zostań, jeśli kochasz",6.0
sniegussij,To właśnie miłość,9.0
sniegussij,Vicky Cristina Barcelona,10.0
sniegussij,Droga do zapomnienia,10.0
sniegussij,Magia w blasku księżyca,10.0
sniegussij,Zanim zasnę,10.0
sniegussij,"Kocha, lubi, szanuje",9.0
sniegussij,O północy w Paryżu,10.0
sniegussij,Jak zostać królem,9.0
sniegussij,Czego pragnie dziewczyna,9.0
sniegussij,Zakochani w Rzymie,10.0
sniegussij,Poznasz przystojnego bruneta,9.0
sniegussij,"Co nas kręci, co nas podnieca",10.0
sniegussij,Blue Jasmine,10.0
sniegussij,Diabeł ubiera się u Prady,8.0
sniegussij,Slumdog. Milioner z ulicy,8.0
sniegussij,WALL·E,9.0
sniegussij,"Opowieści z Narnii: Lew, czarownica i stara szafa",8.0
sniegussij,Dziennik Bridget Jones,8.0
sniegussij,Zmierzch,1.0
sniegussij,Kevin sam w domu,9.0
sniegussij,American Pie,9.0
sniegussij,Jestem legendą,8.0
sniegussij,Król Lew,10.0
sniegussij,Shrek,8.0
sniegussij,Kac Vegas,5.0
sniegussij,Życie Pi,6.0
sniegussij,Kac Vegas III,8.0
sniegussij,Kac Vegas w Bangkoku,7.0
sniegussij,Harry Potter i Kamień Filozoficzny,8.0
sniegussij,4.3.2.1.,7.0
sokoly35,Harry Potter i Zakon Feniksa,6.0
sokoly35,Gra tajemnic,10.0
sokoly35,Gwiezdne wojny: Przebudzenie Mocy,5.0
sokoly35,Gwiezdne wojny: Część I - Mroczne widmo,8.0
sokoly35,Bohemian Rhapsody,8.0
sokoly35,Jak rozpętałem drugą wojnę światową,9.0
sokoly35,Hobbit: Bitwa Pięciu Armii,8.0
sokoly35,Zwierzogród,8.0
sokoly35,Harry Potter i Komnata Tajemnic,5.0
sokoly35,Transformers,6.0
sokoly35,Legion samobójców,6.0
sokoly35,Harry Potter i Książę Półkrwi,8.0
sokoly35,Green Book,8.0
sokoly35,Jak wytresować smoka,9.0
sokoly35,Kac Vegas w Bangkoku,5.0
sokoly35,Igrzyska śmierci: W pierścieniu ognia,6.0
sokoly35,Harry Potter i Insygnia Śmierci: Część I,7.0
sokoly35,Piraci z Karaibów: Na nieznanych wodach,8.0
sokoly35,Joker,10.0
sokoly35,Nienawistna ósemka,6.0
sokoly35,Troja,10.0
sokoly35,Avengers,8.0
sokoly35,Igrzyska śmierci,7.0
sokoly35,Hobbit: Pustkowie Smauga,7.0
sokoly35,Harry Potter i Insygnia Śmierci: Część II,9.0
sokoly35,Teoria wszystkiego,8.0
sokoly35,Iron Man,7.0
sokoly35,Iluzja,7.0
sokoly35,Zjawa,5.0
sokoly35,Deadpool,7.0
Solosolo,Do utraty sił,8.0
Solosolo,8 Mila,9.0
Solosolo,Klucz do wieczności,8.0
Solosolo,Dziennik zakrapiany rumem,4.0
Solosolo,Sweeney Todd: Demoniczny golibroda z Fleet Street,9.0
Solosolo,Wojownik,7.0
Solosolo,Obecność 2,8.0
Solosolo,Incepcja,8.0
Solosolo,Dzień świra,8.0
Solosolo,Leon zawodowiec,9.0
Solosolo,Snajper,7.0
Solosolo,Marsjanin,8.0
Solosolo,Nienawistna ósemka,3.0
Solosolo,Jestem Bogiem,8.0
Solosolo,Ostatni samuraj,9.0
Solosolo,Iron Man,8.0
Solosolo,Deadpool,9.0
Solosolo,Sherlock Holmes,8.0
Solosolo,Jak zostać królem,4.0
Solosolo,Gra,7.0
Solosolo,"Złap mnie, jeśli potrafisz",8.0
Solosolo,Wściekłe psy,6.0
Solosolo,Wyspa tajemnic,7.0
Solosolo,Więzień nienawiści,10.0
Solosolo,Człowiek z blizną,8.0
Solosolo,Django,9.0
Solosolo,Podziemny krąg,7.0
Solosolo,Siedem,10.0
Solosolo,Pulp Fiction,10.0
Solosolo,Skazani na Shawshank,8.0
Sriczu,Sorairo Utility,8.0
Sriczu,Kosmiczny mecz: Nowa era,4.0
Sriczu,Złoto dezerterów,7.0
Sriczu,Nasza niania jest agentem,5.0
Sriczu,Summer Ghost,7.0
Sriczu,Jak pokochałam gangstera,6.0
Sriczu,Tom i Jerry,5.0
Sriczu,Kowboj Bebop: Pukając do nieba bram,9.0
Sriczu,Epoka lodowcowa: Mocne uderzenie,5.0
Sriczu,Scooby-Doo i miecz samuraja,5.0
Sriczu,Scooby-Doo i potwór z Loch Ness,7.0
Sriczu,Tonikaku Kawaii SNS,8.0
Sriczu,Bardzo dziki Zachód,5.0
Sriczu,Scooby-Doo i Kiss: Straszenie na scenie,5.0
Sriczu,Evangelion: 3.0+1.0 Od-nowa,10.0
Sriczu,Zemsta,8.0
Sriczu,22 kontra Ziemia,5.0
Sriczu,Auta 2,6.0
Sriczu,Happy Tree Friends: Pierwsza krew,4.0
Sriczu,Jeździec znikąd,7.0
Sriczu,Toy Story 3,7.0
Sriczu,Toy Story 2,9.0
Sriczu,Toy Story,10.0
Sriczu,Przygody nocnej lampki,6.0
Sriczu,Batman: Powrót zamaskowanych krzyżowców,7.0
Sriczu,Norka,7.0
Sriczu,Evangelion 3.33: (Nie) możesz powtórzyć,8.0
Sriczu,Evangelion 2.22: (Nie) możesz iść naprzód,9.0
Sriczu,Evangelion 1.01: (Nie) jesteś sam,8.0
Sriczu,Evangelion: Death (True)²,7.0
STAMiNA,Ghost Dog: Droga samuraja,7.0
STAMiNA,Karmazynowy przypływ,6.0
STAMiNA,Kursk,5.0
STAMiNA,K-19,7.0
STAMiNA,Lokatorka,6.0
STAMiNA,"Ostrożnie, pożądanie",3.0
STAMiNA,Klient,8.0
STAMiNA,Zabójcza broń,6.0
STAMiNA,Blondynka,5.0
STAMiNA,Wyścig szczurów,7.0
STAMiNA,Bilardzista,9.0
STAMiNA,"Sześć dni, siedem nocy",3.0
STAMiNA,Czekista,7.0
STAMiNA,Fucking Bornholm,3.0
STAMiNA,Predator: Prey,8.0
STAMiNA,Wożąc panią Daisy,3.0
STAMiNA,"Miłość, szmaragd i krokodyl",4.0
STAMiNA,"Good Morning, Vietnam",9.0
STAMiNA,Pleasure,2.0
STAMiNA,Kierowca dla Wiery,7.0
STAMiNA,Geograf przepił globus,5.0
STAMiNA,Brudny Harry,3.0
STAMiNA,Stróż,5.0
STAMiNA,Akademik,8.0
STAMiNA,Ambulans,4.0
STAMiNA,Czarny Mercedes,4.0
STAMiNA,Top Gun: Maverick,2.0
STAMiNA,Hazardziści,4.0
STAMiNA,Kto ją zabił?,5.0
STAMiNA,9 1/2 tygodnia,3.0
stasia_wilczkowska,Casting na JonBenét,7.0
stasia_wilczkowska,Bohemian Rhapsody,7.0
stasia_wilczkowska,Kler,8.0
stasia_wilczkowska,Najlepszy,9.0
stasia_wilczkowska,Cicha noc,8.0
stasia_wilczkowska,Lady Bird,7.0
stasia_wilczkowska,Contratiempo. Niewidzialny gość,9.0
stasia_wilczkowska,Kształt wody,6.0
stasia_wilczkowska,"Trzy billboardy za Ebbing, Missouri",8.0
stasia_wilczkowska,"Tamte dni, tamte noce",9.0
stasia_wilczkowska,Dobrze się kłamie w miłym towarzystwie,8.0
stasia_wilczkowska,Przekręt,9.0
stasia_wilczkowska,Amelia,8.0
stasia_wilczkowska,Prawdziwy romans,7.0
stasia_wilczkowska,Elektryczne dzieci,6.0
stasia_wilczkowska,Lincz,7.0
stasia_wilczkowska,Niemożliwe,8.0
stasia_wilczkowska,To,8.0
stasia_wilczkowska,Sztuka kochania. Historia Michaliny Wisłockiej,9.0
stasia_wilczkowska,Wbrew regułom,7.0
stasia_wilczkowska,Złota dama,7.0
stasia_wilczkowska,Chłopaki nie płaczą,9.0
stasia_wilczkowska,Zabójczy numer,8.0
stasia_wilczkowska,Wiek Adaline,7.0
stasia_wilczkowska,Malowany welon,8.0
stasia_wilczkowska,Przełęcz ocalonych,9.0
stasia_wilczkowska,Operacja Anthropoid,7.0
stasia_wilczkowska,Obłąkani,7.0
stasia_wilczkowska,Peacock,8.0
stasia_wilczkowska,Wyścig z czasem,6.0
stasia_wilczkowska,Uciekaj!,7.0
stasia_wilczkowska,Francuska suita,8.0
stasia_wilczkowska,Szkolna imprezka,7.0
stasia_wilczkowska,Dunkierka,9.0
stasia_wilczkowska,Facet na miarę,7.0
stasia_wilczkowska,Carol,6.0
stasia_wilczkowska,Medicus,7.0
stasia_wilczkowska,Labirynt fauna,8.0
stasia_wilczkowska,"Skóra, w której żyję",9.0
stasia_wilczkowska,Ona,8.0
stasia_wilczkowska,Kryptonim U.N.C.L.E.,8.0
stasia_wilczkowska,Panaceum,6.0
stasia_wilczkowska,Notatki o skandalu,7.0
stasia_wilczkowska,Who Am I. Możesz być kim chcesz,8.0
stasia_wilczkowska,Piraci z Karaibów: Zemsta Salazara,7.0
stasia_wilczkowska,Funny Games U.S.,5.0
stasia_wilczkowska,Początek,8.0
stasia_wilczkowska,Charlie,9.0
stasia_wilczkowska,Good Bye Lenin!,7.0
stasia_wilczkowska,Zanim zasnę,7.0
stasia_wilczkowska,Osobliwy dom Pani Peregrine,8.0
stasia_wilczkowska,Wyścig,9.0
stasia_wilczkowska,Polowanie,8.0
stasia_wilczkowska,Miłość Larsa,7.0
stasia_wilczkowska,Colonia,9.0
stasia_wilczkowska,La La Land,9.0
stasia_wilczkowska,Pokuta,9.0
stasia_wilczkowska,Autopsja Jane Doe,7.0
stasia_wilczkowska,Kwiat pustyni,9.0
stasia_wilczkowska,Siedem,9.0
stasia_wilczkowska,Troje na gigancie,7.0
stasia_wilczkowska,Kobieta w czerni,7.0
stasia_wilczkowska,Rekiny wojny,7.0
stasia_wilczkowska,Czas na miłość,9.0
stasia_wilczkowska,Moulin Rouge!,7.0
stasia_wilczkowska,Deadpool,8.0
stasia_wilczkowska,Pan życia i śmierci,8.0
stasia_wilczkowska,Mr. Nobody,8.0
stasia_wilczkowska,Dom snów,7.0
stasia_wilczkowska,La cara oculta,7.0
stasia_wilczkowska,Twój na zawsze,7.0
stasia_wilczkowska,Zwierzogród,8.0
stasia_wilczkowska,Zwierzęta nocy,9.0
stasia_wilczkowska,Książę Persji: Piaski czasu,7.0
stasia_wilczkowska,Utalentowany pan Ripley,8.0
stasia_wilczkowska,W pełnym słońcu,8.0
stasia_wilczkowska,Testament młodości,7.0
stasia_wilczkowska,Edward Nożycoręki,9.0
stasia_wilczkowska,Kingsman: Tajne służby,8.0
stasia_wilczkowska,Nieoczekiwana zmiana miejsc,8.0
stasia_wilczkowska,Bogowie ulicy,8.0
stasia_wilczkowska,Do utraty sił,9.0
stasia_wilczkowska,Everest,8.0
stasia_wilczkowska,Wolny strzelec,8.0
stasia_wilczkowska,Kod nieśmiertelności,7.0
stasia_wilczkowska,Tajemnica Brokeback Mountain,8.0
stasia_wilczkowska,Bracia,7.0
stasia_wilczkowska,Labirynt,8.0
stasia_wilczkowska,The Runaways: Prawdziwa historia,6.0
stasia_wilczkowska,Kiedy gasną światła,5.0
stasia_wilczkowska,Służące,8.0
stasia_wilczkowska,Mechanik,9.0
stasia_wilczkowska,American Psycho,7.0
stasia_wilczkowska,Constantine,8.0
stasia_wilczkowska,Małe kobietki,7.0
stasia_wilczkowska,Demon,6.0
stasia_wilczkowska,Bridget Jones 3,9.0
stasia_wilczkowska,Pęknięcia ,8.0
stasia_wilczkowska,Cztery wesela i pogrzeb,6.0
stasia_wilczkowska,Różyczka,7.0
stasia_wilczkowska,Kwiaty wojny,8.0
stasia_wilczkowska,Święci z Bostonu,9.0
stasia_wilczkowska,Efekt motyla,8.0
stasia_wilczkowska,Buntownik z wyboru,8.0
stasia_wilczkowska,Sausage Party,6.0
stasia_wilczkowska,Dziewczyna z portretu,8.0
stasia_wilczkowska,Tropiciele mogił 2,5.0
stasia_wilczkowska,Delikatna,5.0
stasia_wilczkowska,Dom dusz,9.0
stasia_wilczkowska,"Pół żartem, pół serio",9.0
stasia_wilczkowska,To nie jest kraj dla starych ludzi,8.0
stasia_wilczkowska,My Fair Lady,8.0
stasia_wilczkowska,Plan lotu,6.0
stasia_wilczkowska,Legion samobójców,6.0
stasia_wilczkowska,Zombieland,7.0
stasia_wilczkowska,Zanim się pojawiłeś,9.0
stasia_wilczkowska,Witaj w klubie,9.0
stasia_wilczkowska,Rzeka tajemnic,8.0
stasia_wilczkowska,Pokój,9.0
stasia_wilczkowska,Tropiciele mogił,10.0
stasia_wilczkowska,Drabina Jakubowa,8.0
stasia_wilczkowska,Dziecko Rosemary,8.0
stasia_wilczkowska,Ostatni samuraj,9.0
stasia_wilczkowska,Jestem na tak,7.0
stasia_wilczkowska,Iluzja 2,8.0
stasia_wilczkowska,Iluzja,8.0
stasia_wilczkowska,Vicky Cristina Barcelona,7.0
stasia_wilczkowska,Czarownica: Bajka ludowa z Nowej Anglii,7.0
stasia_wilczkowska,Gdzie jest Dory,8.0
stasia_wilczkowska,Obecność 2,8.0
stasia_wilczkowska,U progu sławy,8.0
stasia_wilczkowska,Pitbull. Nowe porządki,9.0
stasia_wilczkowska,Marzyciele,7.0
stasia_wilczkowska,Gladiator,9.0
stasia_wilczkowska,Bogowie,8.0
stasia_wilczkowska,The Grudge - Klątwa,6.0
stasia_wilczkowska,Biały oleander,8.0
stasia_wilczkowska,Drive,7.0
stasia_wilczkowska,Dźwięki muzyki,9.0
stasia_wilczkowska,Sztuka dorastania,7.0
stasia_wilczkowska,Blow,9.0
stasia_wilczkowska,Mary Reilly,7.0
stasia_wilczkowska,Kill Bill 2,9.0
stasia_wilczkowska,Kill Bill,8.0
stasia_wilczkowska,Przekleństwa niewinności,7.0
stasia_wilczkowska,Projektantka,8.0
stasia_wilczkowska,Django,9.0
stasia_wilczkowska,Most szpiegów,9.0
stasia_wilczkowska,Maria Antonina,8.0
stasia_wilczkowska,Spotlight,8.0
stasia_wilczkowska,Zniewolony. 12 Years a Slave,9.0
stasia_wilczkowska,Jak stracić chłopaka w 10 dni,7.0
stasia_wilczkowska,Musimy porozmawiać o Kevinie,8.0
stasia_wilczkowska,Zjawa,7.0
stasia_wilczkowska,Jane Eyre,8.0
stasia_wilczkowska,Uprowadzona,7.0
stasia_wilczkowska,Adam,8.0
stasia_wilczkowska,Monster,7.0
stasia_wilczkowska,Pulp Fiction,10.0
stasia_wilczkowska,Młoda Wiktoria ,8.0
stasia_wilczkowska,Truman Show,8.0
stasia_wilczkowska,"Och, życie",7.0
stasia_wilczkowska,Jeździec bez głowy,8.0
stasia_wilczkowska,Millerowie,7.0
stasia_wilczkowska,Duchy Goi,8.0
stasia_wilczkowska,Kochanice króla,8.0
stasia_wilczkowska,Bliżej,8.0
stasia_wilczkowska,uwantme2killhim?,8.0
stasia_wilczkowska,Elizabeth: Złoty wiek,7.0
stasia_wilczkowska,Przetrwać w Nowym Jorku,7.0
stasia_wilczkowska,Wilk z Wall Street,9.0
stasia_wilczkowska,Wielki Gatsby,9.0
stasia_wilczkowska,Frida,8.0
stasia_wilczkowska,Listy do M. 2,8.0
stasia_wilczkowska,Igrzyska śmierci: Kosogłos. Część 2,9.0
stasia_wilczkowska,Crimson Peak. Wzgórze krwi,7.0
stasia_wilczkowska,Spectre,8.0
stasia_wilczkowska,Tylko kochankowie przeżyją,7.0
stasia_wilczkowska,Czerwone światła,7.0
stasia_wilczkowska,Tożsamość,8.0
stasia_wilczkowska,Niczego nie żałuję - Edith Piaf,8.0
stasia_wilczkowska,Oszukana,8.0
stasia_wilczkowska,Donnie Darko,9.0
stasia_wilczkowska,300,7.0
stasia_wilczkowska,Amadeusz,9.0
stasia_wilczkowska,Interstellar,8.0
stasia_wilczkowska,Przebudzenia,9.0
stasia_wilczkowska,Przebudzenie,8.0
stasia_wilczkowska,Jestem Bogiem,8.0
stasia_wilczkowska,Carte Blanche,8.0
stasia_wilczkowska,Agentka,8.0
stasia_wilczkowska,Duma i uprzedzenie,8.0
stasia_wilczkowska,Pamiętnik,9.0
stasia_wilczkowska,Woda dla słoni,8.0
stasia_wilczkowska,Kapitan Ameryka: Zimowy Żołnierz,8.0
stasia_wilczkowska,Avengers,8.0
stasia_wilczkowska,Billy Elliot,7.0
stasia_wilczkowska,Róża,8.0
stasia_wilczkowska,Pokłosie,8.0
stasia_wilczkowska,Avengers: Czas Ultrona,8.0
stasia_wilczkowska,Forrest Gump,9.0
